Date,High,Low,Open,Close,Volume,Adj Close
2021-09-23,7.599999904632568,7.400000095367432,7.599999904632568,7.400000095367432,3715500.0,7.2265625
2021-09-27,7.550000190734863,7.150000095367432,7.449999809265137,7.150000095367432,7504200.0,6.982421875
2021-09-28,7.349999904632568,7.199999809265137,7.199999809265137,7.300000190734863,3218500.0,7.12890625
2021-09-29,7.349999904632568,7.150000095367432,7.25,7.25,3018600.0,7.080078125
2021-09-30,7.349999904632568,7.199999809265137,7.25,7.349999904632568,2355100.0,7.177734375
2021-10-01,7.650000095367432,7.25,7.400000095367432,7.599999904632568,11425300.0,7.421875
2021-10-04,7.699999809265137,7.550000190734863,7.650000095367432,7.599999904632568,7529100.0,7.421875
2021-10-05,7.599999904632568,7.449999809265137,7.599999904632568,7.5,3183800.0,7.32421875
2021-10-06,7.550000190734863,7.400000095367432,7.5,7.400000095367432,2260900.0,7.2265625
2021-10-07,7.599999904632568,7.400000095367432,7.400000095367432,7.5,2293700.0,7.32421875
2021-10-08,7.550000190734863,7.300000190734863,7.550000190734863,7.400000095367432,3329800.0,7.2265625
2021-10-11,7.449999809265137,7.300000190734863,7.449999809265137,7.300000190734863,2874200.0,7.12890625
2021-10-12,7.400000095367432,7.300000190734863,7.349999904632568,7.300000190734863,1688300.0,7.12890625
2021-10-14,7.349999904632568,7.25,7.349999904632568,7.25,2444800.0,7.080078125
2021-10-15,7.349999904632568,7.25,7.25,7.25,933300.0,7.080078125
2021-10-18,7.300000190734863,7.199999809265137,7.300000190734863,7.300000190734863,1227500.0,7.12890625
2021-10-19,7.300000190734863,7.199999809265137,7.300000190734863,7.199999809265137,1581900.0,7.03125
2021-10-20,7.550000190734863,7.199999809265137,7.25,7.5,5462000.0,7.32421875
2021-10-21,7.599999904632568,7.400000095367432,7.599999904632568,7.449999809265137,3823300.0,7.275390625
2021-10-25,7.5,7.349999904632568,7.449999809265137,7.400000095367432,981200.0,7.2265625
2021-10-26,7.550000190734863,7.25,7.449999809265137,7.25,5305700.0,7.080078125
2021-10-27,7.300000190734863,7.25,7.25,7.25,1127500.0,7.080078125
2021-10-28,7.349999904632568,7.25,7.300000190734863,7.25,1169800.0,7.080078125
2021-10-29,7.300000190734863,7.25,7.300000190734863,7.25,903200.0,7.080078125
2021-11-01,7.300000190734863,7.199999809265137,7.25,7.199999809265137,1618800.0,7.03125
2021-11-02,7.25,7.050000190734863,7.25,7.050000190734863,2876000.0,6.884765625
2021-11-03,7.150000095367432,6.900000095367432,7.050000190734863,6.949999809265137,2946600.0,6.787109375
2021-11-04,7.050000190734863,6.949999809265137,6.949999809265137,7.0,1346000.0,6.8359375
2021-11-05,7.099999904632568,6.949999809265137,7.050000190734863,7.0,1035000.0,6.8359375
2021-11-08,6.900000095367432,6.75,6.800000190734863,6.849999904632568,3728100.0,6.689453125
2021-11-09,7.050000190734863,6.849999904632568,6.849999904632568,6.949999809265137,1368800.0,6.787109375
2021-11-10,7.099999904632568,6.949999809265137,7.050000190734863,7.099999904632568,2131800.0,6.93359375
2021-11-11,7.099999904632568,6.949999809265137,7.099999904632568,6.949999809265137,1036000.0,6.787109375
2021-11-12,7.050000190734863,6.949999809265137,7.050000190734863,6.949999809265137,667900.0,6.787109375
2021-11-15,7.0,6.800000190734863,6.949999809265137,6.900000095367432,1679300.0,6.73828125
2021-11-16,6.900000095367432,6.75,6.849999904632568,6.800000190734863,1832000.0,6.640625
2021-11-17,6.900000095367432,6.800000190734863,6.849999904632568,6.800000190734863,934700.0,6.640625
2021-11-18,6.900000095367432,6.800000190734863,6.849999904632568,6.849999904632568,810400.0,6.689453125
2021-11-19,6.849999904632568,6.650000095367432,6.849999904632568,6.699999809265137,3321600.0,6.54296875
2021-11-22,6.75,6.650000095367432,6.699999809265137,6.699999809265137,1082700.0,6.54296875
2021-11-23,6.949999809265137,6.699999809265137,6.699999809265137,6.800000190734863,2562400.0,6.640625
2021-11-24,7.25,6.849999904632568,6.900000095367432,7.150000095367432,7274000.0,6.982421875
2021-11-25,7.349999904632568,7.0,7.300000190734863,7.050000190734863,4664000.0,6.884765625
2021-11-26,7.099999904632568,6.900000095367432,7.050000190734863,6.949999809265137,2249400.0,6.787109375
2021-11-29,6.949999809265137,6.800000190734863,6.849999904632568,6.800000190734863,1856900.0,6.640625
2021-11-30,6.949999809265137,6.699999809265137,6.849999904632568,6.699999809265137,1257100.0,6.54296875
2021-12-01,6.75,6.550000190734863,6.699999809265137,6.599999904632568,3422100.0,6.4453125
2021-12-02,6.650000095367432,6.400000095367432,6.650000095367432,6.400000095367432,3739800.0,6.25
2021-12-03,6.550000190734863,6.400000095367432,6.449999809265137,6.5,2337100.0,6.34765625
2021-12-07,6.75,6.550000190734863,6.550000190734863,6.75,2055100.0,6.591796875
2021-12-08,6.900000095367432,6.550000190734863,6.849999904632568,6.599999904632568,4209000.0,6.4453125
2021-12-09,6.949999809265137,6.599999904632568,6.599999904632568,6.900000095367432,5164500.0,6.73828125
2021-12-13,6.949999809265137,6.650000095367432,6.949999809265137,6.650000095367432,4470500.0,6.494140625
2021-12-14,6.800000190734863,6.650000095367432,6.699999809265137,6.699999809265137,1487600.0,6.54296875
2021-12-15,6.75,6.650000095367432,6.699999809265137,6.699999809265137,785200.0,6.54296875
2021-12-16,6.800000190734863,6.650000095367432,6.75,6.699999809265137,599100.0,6.54296875
2021-12-17,6.75,6.650000095367432,6.75,6.650000095367432,564900.0,6.494140625
2021-12-20,6.699999809265137,6.550000190734863,6.650000095367432,6.599999904632568,1062400.0,6.4453125
2021-12-21,6.650000095367432,6.5,6.650000095367432,6.550000190734863,919100.0,6.396484375
2021-12-22,6.599999904632568,6.5,6.599999904632568,6.550000190734863,646100.0,6.396484375
2021-12-23,6.650000095367432,6.5,6.599999904632568,6.5,1315500.0,6.34765625
2021-12-24,6.550000190734863,6.400000095367432,6.550000190734863,6.400000095367432,2751100.0,6.25
2021-12-27,6.550000190734863,6.400000095367432,6.449999809265137,6.400000095367432,1269400.0,6.25
2021-12-28,6.550000190734863,6.400000095367432,6.449999809265137,6.400000095367432,1383800.0,6.25
2021-12-29,6.550000190734863,6.400000095367432,6.5,6.449999809265137,2899600.0,6.298828125
2021-12-30,6.800000190734863,6.400000095367432,6.449999809265137,6.449999809265137,6980600.0,6.298828125
2022-01-04,6.599999904632568,6.449999809265137,6.5,6.599999904632568,1905300.0,6.4453125
2022-01-05,6.699999809265137,6.550000190734863,6.599999904632568,6.650000095367432,2901500.0,6.494140625
2022-01-06,6.949999809265137,6.5,6.650000095367432,6.900000095367432,10870300.0,6.73828125
2022-01-07,6.949999809265137,6.5,6.949999809265137,6.650000095367432,6587100.0,6.494140625
2022-01-10,6.75,6.5,6.699999809265137,6.5,3007100.0,6.34765625
2022-01-11,6.650000095367432,6.5,6.5,6.599999904632568,1971800.0,6.4453125
2022-01-12,6.650000095367432,6.5,6.599999904632568,6.5,2158000.0,6.34765625
2022-01-13,6.599999904632568,6.5,6.550000190734863,6.5,1870600.0,6.34765625
2022-01-14,6.599999904632568,6.5,6.5,6.550000190734863,1147900.0,6.396484375
2022-01-17,6.599999904632568,6.449999809265137,6.550000190734863,6.5,2821300.0,6.34765625
2022-01-18,6.550000190734863,6.400000095367432,6.550000190734863,6.400000095367432,2200600.0,6.25
2022-01-19,6.5,6.349999904632568,6.5,6.349999904632568,1590900.0,6.201171875
2022-01-20,6.449999809265137,6.300000190734863,6.400000095367432,6.300000190734863,1194700.0,6.15234375
2022-01-21,6.349999904632568,6.0,6.300000190734863,6.150000095367432,6341500.0,6.005859375
2022-01-24,6.449999809265137,6.199999809265137,6.199999809265137,6.349999904632568,4844200.0,6.201171875
2022-01-25,6.349999904632568,6.050000190734863,6.300000190734863,6.099999904632568,2954000.0,5.95703125
2022-01-26,6.199999809265137,6.099999904632568,6.150000095367432,6.099999904632568,625300.0,5.95703125
2022-01-27,6.099999904632568,5.949999809265137,6.050000190734863,5.949999809265137,2297600.0,5.810546875
2022-01-28,6.099999904632568,6.0,6.0,6.050000190734863,528900.0,5.908203125
2022-01-31,6.099999904632568,6.0,6.050000190734863,6.050000190734863,637400.0,5.908203125
2022-02-01,6.150000095367432,6.050000190734863,6.050000190734863,6.150000095367432,489300.0,6.005859375
2022-02-02,6.449999809265137,6.099999904632568,6.150000095367432,6.449999809265137,2054100.0,6.298828125
2022-02-03,6.699999809265137,6.449999809265137,6.550000190734863,6.449999809265137,7922300.0,6.298828125
2022-02-04,6.550000190734863,6.449999809265137,6.550000190734863,6.5,1432600.0,6.34765625
2022-02-07,6.5,6.300000190734863,6.5,6.300000190734863,2339700.0,6.15234375
2022-02-08,6.400000095367432,6.25,6.300000190734863,6.300000190734863,929400.0,6.15234375
2022-02-09,6.349999904632568,6.150000095367432,6.300000190734863,6.150000095367432,1978600.0,6.005859375
2022-02-10,6.599999904632568,6.150000095367432,6.199999809265137,6.5,9932400.0,6.34765625
2022-02-11,6.449999809265137,6.050000190734863,6.400000095367432,6.099999904632568,6151300.0,5.95703125
2022-02-14,6.150000095367432,6.0,6.099999904632568,6.099999904632568,1714300.0,5.95703125
2022-02-15,6.099999904632568,6.0,6.099999904632568,6.050000190734863,1395300.0,5.908203125
2022-02-17,6.199999809265137,6.050000190734863,6.050000190734863,6.099999904632568,2036900.0,5.95703125
2022-02-18,6.150000095367432,6.050000190734863,6.150000095367432,6.099999904632568,1239600.0,5.95703125
2022-02-21,6.150000095367432,6.0,6.099999904632568,6.050000190734863,2057600.0,5.908203125
2022-02-22,6.050000190734863,5.949999809265137,6.0,6.0,1104300.0,5.859375
2022-02-23,6.400000095367432,6.150000095367432,6.150000095367432,6.150000095367432,5118700.0,6.005859375
2022-02-24,6.199999809265137,5.849999904632568,6.199999809265137,5.849999904632568,4733200.0,5.712890625
2022-02-25,6.099999904632568,5.949999809265137,6.050000190734863,6.050000190734863,1239100.0,5.908203125
2022-02-28,6.099999904632568,5.949999809265137,5.949999809265137,6.0,832800.0,5.859375
2022-03-01,6.150000095367432,6.050000190734863,6.050000190734863,6.050000190734863,1255800.0,5.908203125
2022-03-02,6.300000190734863,6.050000190734863,6.099999904632568,6.150000095367432,2869600.0,6.005859375
2022-03-03,6.349999904632568,6.150000095367432,6.199999809265137,6.199999809265137,3430600.0,6.0546875
2022-03-04,6.599999904632568,6.099999904632568,6.25,6.400000095367432,13550200.0,6.25
2022-03-07,6.75,5.849999904632568,6.5,6.050000190734863,32800400.0,5.908203125
2022-03-08,6.150000095367432,5.800000190734863,6.050000190734863,5.900000095367432,6479000.0,5.76171875
2022-03-09,6.150000095367432,5.900000095367432,6.0,6.050000190734863,3404100.0,5.908203125
2022-03-10,6.150000095367432,6.0,6.099999904632568,6.050000190734863,2078700.0,5.908203125
2022-03-11,6.050000190734863,6.0,6.050000190734863,6.050000190734863,1170000.0,5.908203125
2022-03-14,6.300000190734863,6.0,6.099999904632568,6.300000190734863,4249700.0,6.15234375
2022-03-15,6.400000095367432,6.099999904632568,6.349999904632568,6.099999904632568,5474900.0,5.95703125
2022-03-16,6.300000190734863,6.150000095367432,6.199999809265137,6.150000095367432,1574800.0,6.005859375
2022-03-17,6.25,6.150000095367432,6.25,6.150000095367432,854100.0,6.005859375
2022-03-18,6.25,6.150000095367432,6.150000095367432,6.199999809265137,1098700.0,6.0546875
2022-03-21,6.25,6.099999904632568,6.199999809265137,6.150000095367432,934500.0,6.005859375
2022-03-22,6.199999809265137,6.050000190734863,6.150000095367432,6.099999904632568,825300.0,5.95703125
2022-03-23,6.150000095367432,6.050000190734863,6.150000095367432,6.150000095367432,1329500.0,6.005859375
2022-03-24,6.150000095367432,6.050000190734863,6.150000095367432,6.099999904632568,792500.0,5.95703125
2022-03-25,6.150000095367432,6.050000190734863,6.099999904632568,6.050000190734863,883700.0,5.908203125
2022-03-28,6.150000095367432,6.050000190734863,6.050000190734863,6.050000190734863,503500.0,5.908203125
2022-03-29,6.099999904632568,6.050000190734863,6.050000190734863,6.050000190734863,373300.0,5.908203125
2022-03-30,6.150000095367432,6.050000190734863,6.050000190734863,6.050000190734863,1154900.0,5.908203125
2022-03-31,6.199999809265137,6.050000190734863,6.099999904632568,6.099999904632568,2165900.0,5.95703125
2022-04-01,6.099999904632568,6.050000190734863,6.099999904632568,6.099999904632568,705700.0,5.95703125
2022-04-04,6.199999809265137,6.050000190734863,6.150000095367432,6.099999904632568,1666000.0,5.95703125
2022-04-05,6.150000095367432,6.050000190734863,6.150000095367432,6.099999904632568,801400.0,5.95703125
2022-04-07,6.099999904632568,6.0,6.050000190734863,6.050000190734863,744100.0,5.908203125
2022-04-08,6.099999904632568,6.050000190734863,6.050000190734863,6.050000190734863,445700.0,5.908203125
2022-04-11,6.099999904632568,6.0,6.050000190734863,6.0,766600.0,5.859375
2022-04-12,6.050000190734863,5.900000095367432,6.0,6.0,622700.0,5.859375
2022-04-18,6.349999904632568,5.949999809265137,6.0,6.300000190734863,6271900.0,6.15234375
2022-04-19,6.349999904632568,6.150000095367432,6.300000190734863,6.150000095367432,3997300.0,6.005859375
2022-04-20,6.300000190734863,6.199999809265137,6.199999809265137,6.199999809265137,1108400.0,6.0546875
2022-04-21,6.300000190734863,6.199999809265137,6.25,6.199999809265137,1146700.0,6.0546875
2022-04-22,6.550000190734863,6.199999809265137,6.199999809265137,6.400000095367432,15450400.0,6.25
2022-04-25,6.599999904632568,6.300000190734863,6.300000190734863,6.5,11703700.0,6.34765625
2022-04-26,6.75,6.400000095367432,6.650000095367432,6.400000095367432,10954200.0,6.25
2022-04-27,6.449999809265137,6.150000095367432,6.199999809265137,6.300000190734863,5560000.0,6.300000190734863
2022-04-28,6.699999809265137,6.349999904632568,6.349999904632568,6.699999809265137,12811100.0,6.699999809265137
2022-04-29,6.75,6.400000095367432,6.599999904632568,6.449999809265137,6777500.0,6.449999809265137
2022-05-03,6.449999809265137,5.800000190734863,6.449999809265137,5.949999809265137,10589200.0,5.949999809265137
2022-05-05,6.099999904632568,5.900000095367432,6.050000190734863,5.949999809265137,1931300.0,5.949999809265137
2022-05-06,5.900000095367432,5.650000095367432,5.849999904632568,5.800000190734863,3568600.0,5.800000190734863
2022-05-09,5.699999809265137,5.300000190734863,5.699999809265137,5.349999904632568,5807700.0,5.349999904632568
2022-05-10,5.599999904632568,5.349999904632568,5.349999904632568,5.599999904632568,5249900.0,5.599999904632568
2022-05-11,5.599999904632568,5.400000095367432,5.550000190734863,5.400000095367432,3105000.0,5.400000095367432
2022-05-12,5.449999809265137,5.150000095367432,5.400000095367432,5.150000095367432,4048700.0,5.150000095367432
2022-05-13,5.300000190734863,5.150000095367432,5.199999809265137,5.150000095367432,1431600.0,5.150000095367432
2022-05-17,5.349999904632568,5.150000095367432,5.25,5.300000190734863,1394200.0,5.300000190734863
2022-05-18,5.5,5.300000190734863,5.300000190734863,5.449999809265137,1801800.0,5.449999809265137
2022-05-19,5.449999809265137,5.25,5.300000190734863,5.349999904632568,1382000.0,5.349999904632568
2022-05-20,5.400000095367432,5.300000190734863,5.349999904632568,5.349999904632568,742800.0,5.349999904632568
2022-05-23,5.449999809265137,5.349999904632568,5.449999809265137,5.349999904632568,397200.0,5.349999904632568
2022-05-24,5.400000095367432,5.300000190734863,5.300000190734863,5.349999904632568,726800.0,5.349999904632568
2022-05-25,5.400000095367432,5.25,5.300000190734863,5.300000190734863,1473200.0,5.300000190734863
2022-05-26,5.400000095367432,5.25,5.25,5.349999904632568,1154000.0,5.349999904632568
2022-05-27,5.550000190734863,5.349999904632568,5.400000095367432,5.400000095367432,2448900.0,5.400000095367432
2022-05-30,5.449999809265137,5.400000095367432,5.449999809265137,5.400000095367432,977700.0,5.400000095367432
2022-05-31,5.449999809265137,5.300000190734863,5.400000095367432,5.300000190734863,1409800.0,5.300000190734863
2022-06-01,5.650000095367432,5.25,5.400000095367432,5.449999809265137,7041700.0,5.449999809265137
2022-06-02,5.5,5.349999904632568,5.400000095367432,5.400000095367432,1477600.0,5.400000095367432
2022-06-06,5.400000095367432,5.300000190734863,5.400000095367432,5.300000190734863,836600.0,5.300000190734863
2022-06-07,5.300000190734863,5.25,5.300000190734863,5.25,702400.0,5.25
2022-06-08,5.349999904632568,5.25,5.25,5.300000190734863,389800.0,5.300000190734863
2022-06-09,5.349999904632568,5.199999809265137,5.300000190734863,5.300000190734863,872600.0,5.300000190734863
2022-06-10,5.300000190734863,5.25,5.25,5.300000190734863,386600.0,5.300000190734863
2022-06-13,5.300000190734863,5.150000095367432,5.25,5.150000095367432,1338200.0,5.150000095367432
2022-06-14,5.25,5.150000095367432,5.199999809265137,5.150000095367432,451700.0,5.150000095367432
2022-06-15,5.400000095367432,5.150000095367432,5.25,5.199999809265137,1616400.0,5.199999809265137
2022-06-16,5.400000095367432,5.150000095367432,5.25,5.150000095367432,1676900.0,5.150000095367432
2022-06-17,5.199999809265137,5.050000190734863,5.199999809265137,5.199999809265137,1317300.0,5.199999809265137
2022-06-20,5.199999809265137,5.050000190734863,5.199999809265137,5.099999904632568,676800.0,5.099999904632568
2022-06-21,5.199999809265137,5.099999904632568,5.150000095367432,5.150000095367432,407200.0,5.150000095367432
2022-06-22,5.150000095367432,5.099999904632568,5.150000095367432,5.099999904632568,483500.0,5.099999904632568
2022-06-23,5.199999809265137,5.050000190734863,5.150000095367432,5.099999904632568,940800.0,5.099999904632568
2022-06-24,5.150000095367432,5.0,5.099999904632568,5.0,1297200.0,5.0
